,count,hope_speech,non-hope_speech,neither,class,tweet
14839,3,3,0,0,0,Cromwell or Churchill next..Then the Royals and Buck House...They're going to be busy little thugs
14840,3,0,1,2,2,A list of grievances which do not exist. Wow. That really sums up BLM's agenda.
14841,3,0,3,0,1,@Pro God Pro life Pro Gun there is comparison in their dogmatic approach to life.
14842,3,1,2,0,1,@Tyrone Marcus you're the worst kind of people. Since you seem to believe in god
14843,3,0,3,0,1,If they don't like our history go home to your homelands. Or peacefull progressive Africa
14844,3,1,2,0,1,Why do we let these race pimps the MSM divide us ? We're in trouble...
14845,3,0,3,0,1,@Brian D. Russell If you want to have an intelligent discussion in a civilized manner
14846,3,0,3,0,1,Lena Morningstar not true transgender men as strange at it might  sound can have babies.
14847,3,0,3,0,1,A.J Mulenga That is totally twisting words and meanings. Saying all lives matter is controversial
14848,3,0,3,0,1,my major is computer science. and i am strugling to earn my degree. i'm frustating
14849,6,0,0,6,2,987 people were shot by cops in 2017. 77.5% of the victims were not black.
14850,3,0,3,0,1,Yeah a cop standing on someone’s neck on video tape is just in our  imagination.
14851,6,0,6,0,1,Dog lives matter! Don’t you think my dog is matter? Well my cat too. So
14852,3,0,3,0,1,Hahaha soon has he said if it was white lives matter his arse fell out
14853,3,1,2,0,1,A statue of a slave trader shouldn't be in the streets of a multi-cultural country.
14854,3,0,3,0,1,Salimah K plus that took you 3 weeks to come up with that? You’re slow.
14855,3,0,3,0,1,A WHITE person died the same way and  hold longer on his neck just saying
14856,3,0,3,0,1,Are there any statues of those sellers? Or is there a point in your statement?
14857,3,1,2,0,1,I have a feeling that man 0.49 didn't know what that statue represented until today
14858,3,0,3,0,1,@TheCounterpointer I'm not your damn Google. To say there isn't discrimination is simply delusional. Gtfo.
14859,3,0,2,1,1,But you gotta wait until he's off duty before he can accept the offer. --[CLINK]--
14860,3,0,3,0,1,anyone who supports a NATURAL feeling is compassionate. anyone who fights against it is insane
14861,3,0,0,3,2,So it’s white peoples fault if young black people aren’t looking for work? Jesus Christ
14862,3,0,0,3,2,We will avenge George Floyd with justice. We will not rest until we stop them.
14863,3,1,2,0,1,This shows how much we care 1 persons death caused the world to come together
14864,3,0,3,0,1,Do baby's lives matter that are still in the womb? That is a great question?
14865,6,0,6,0,1,@Eric Taylor that is the most insane comment ever!!! go and search Shankuntala Devi >
14866,3,0,0,3,2,Why don't they refuge in Qatar or UAE or Saudi. Instead plead on western world.
14867,3,0,3,0,1,It seems your comments are still going through fine... Yall are such Fox news watchers
14868,3,1,2,0,1,@The balance of truth Listen and learn it's called pandering....divide and conquer...it's a democrat way
14869,3,0,3,0,1,Sea Doggo well stereotypes exist for a reason. they do have some truth in them
14870,3,0,3,0,1,The problem is that the council didnt do anything when asked for it for years.
14871,3,0,3,0,1,80s baby here. Madonna was made by the lgbtq community. She was there for them
14872,3,1,2,0,1,northwestjuggernaut no he's not. You must not know a great man when you see one.
14873,3,0,3,0,1,God doesn’t accept those who don’t accept Him. Deny Him = He will deny you.
14874,3,1,0,2,2,this is inspiring . i'm a mechanical engineering student and i needed this so bad
14875,3,2,1,0,0,@Michael Paysour that is how things were 20+ years ago. Things are very different now
14876,3,2,1,0,0,Some homophobic people are nice because there worrying about humanity so they care for us.
14878,3,2,0,1,0,no say it because all lives matter! deku wouldn't say it any other way bro.
14879,3,0,3,0,1,I hope an asteroid comes in and just wipes the board we call earth. 2020
14880,3,0,3,0,1,I will always be amazed for this beautiful soul.Thank you for be there for us
14881,3,0,3,0,1,@QueenOfIndians totally disagree. Most of her publicity came from bad press. Good press is great
14882,3,0,3,0,1,Free Will is a gift. Love is a choice. Hate leaves us with no choice
14883,3,0,3,0,1,I'm from Ecuador. Engineering is only seen as a male's thing in very rural settings
14884,4,0,4,0,1,If all lives mattered there would be no poverty or killing...Matters to Who?..B.L. The Struggle
14885,6,0,6,0,1,Ariana Brown what makes u think that his opinion has no value and yours more
14886,3,0,2,1,1,Juan you are a MORON.  Next you'll say there is no black on black violence
14887,3,0,3,0,1,@Chris Kats33 Wow. I have never seen such an unnecessary sarcastic comment fail like yours.
14888,3,0,3,0,1,we don't destroy old monument! Mostly  of those people didn't even know who it was!
14889,3,0,3,0,1,This is just vandalism and doesn’t help the #blm movement in any way. What’s more
14890,3,0,3,0,1,So it’s ok to take the law into your own hands ....... it’s a disgrace
14891,3,0,3,0,1,I was kinda digging that Annie girl until she said “I don’t agree with homosexuality”
14892,3,0,0,3,2,@Molly Rebekah So basically you will do anything he says. Hmmm ok. That explains it....
14893,3,0,2,1,1,Growing up never think of gays lesbians . today's society seems to judge each other.
14894,3,0,3,0,1,SHE IS SMART....AND ALWAYS SAY THE TRUTH....IN MANY LAVELS.... ABOUT MICHAEL JACKSON .... THANKS QUEEN!!!!!
14895,3,0,0,3,2,charlie chaplin statue in Leicester square london....charlie was well known for being a  pedophile....just saying
14896,3,1,2,0,1,@bennyboiioo I'm willing to bet they deleted your comment because they do want actual discussion
14897,3,0,3,0,1,MLK will oppose this. When man should be judged by the content of his character
14898,3,0,3,0,1,I don't think there's any person on this Earth I hate more than Donald Trump
14899,6,1,5,0,1,wow you fucking idiot. They're saying BLM because they are getting disproportionately killed by police.
14900,3,0,2,1,1,Talk is cheap bro. Let's meet in the street to discuss terms of your surrender.
14901,3,1,2,0,1,Natsuki Masamune Where are you going with this?Not interested in having a conversation with you
14902,6,2,4,0,1,@Albus KanenTime. They won and had nothing else to fight against anymore the was good
14903,3,0,3,0,1,Sarah Szabo It's pretty much a female supremacist group in disguise as a equality movement
14904,3,0,3,0,1,Jihad? Holy war? The only thing these leftists are at war against is common sense
14905,3,0,0,3,2,Saying black lives matter is actually the racist choice. Racism doesn't mean discrimination against blacks
14906,3,0,0,3,2,I wouldn't stop laughing for years if all the people doing this died from C-19
14907,3,0,3,0,1,People have gotten killed for saying all lives matter. It's pathetic what BLM ha become.
14908,3,0,0,3,2,Statues that memorialize people like Colston should have never been up in the first place
14909,3,0,3,0,1,Pure vandalism....watch the film ZULU to know how to deal with this kind of behaviour.....
14910,3,2,1,0,0,Who else are taking STEM in senior high? Is there anyone taking civil engineering here?
14911,3,0,3,0,1,When they start removing Washington and Jackson from the bills just because they owned slaves
14912,3,0,0,3,2,How do people see what’s happening right now and not cry with anger and sadness
14913,3,0,3,0,1,Loads of us have had it and don't know. The media focus on individual cases
14914,6,0,1,5,2,If you are in your teens and not a socialist then you have no heart
14915,3,2,1,0,0,They would not have gone to the expense of building tunnels for small numbers@Simon Yip
14916,3,1,2,0,1,@Pining for the fjords its still a huge part of history thats been ripped away
14917,3,0,3,0,1,Black lives never mattered in the amerikkka that's why it's being said kinda obvious right?
14918,3,0,3,0,1,@The balance of truth Listen and learn The protocols of the learned elders of Zion
14919,3,0,3,0,1,Drew M Say if you say “aLL LiVeS mATteR” will it make racism disappear ??????
14920,3,0,3,0,1,@GmV-arts Sir can you please explain me the specificity of Police brutality to black people
14921,6,0,4,2,1,If you people don’t get you’re not trying to or you’re just racist probably both.
14922,3,0,1,2,2,stuff like this is why I stay away from organized religion My main beliefs are Pantheism
14923,3,0,3,0,1,I literally teared up when that sweet baby angel said that  what a great human!
14924,3,0,3,0,1,Hudson Birt there’s only one god people just invent other gods but there’s only ONE.
14925,3,0,3,0,1,Gary Johnson is actually managing to almost lose my vote each time he says something
14926,3,0,3,0,1,God bless these men. What the Democrats have done to the black community is appalling.
14927,3,0,3,0,1,Conversation “therapy” ??? No way. Im pretty sure that that’s abuse.A few people might disagree
14928,3,0,3,0,1,Eagle ... good don’t listen to the music ever again or use the slang thanks.
14929,6,0,6,0,1,I know she’s not right but she’s just a kid give her time she’ll learn.
14930,3,0,3,0,1,@Skylight JESUS LOVES You.Try And Prove HIM wrong. Ask GOD for forgiveness of your sins
14931,3,0,3,0,1,I can see him getting up on a podium before a BLM crowd and saying
14932,3,0,2,1,1,Fyuh.. the comments section is still something else I think ... Even in this channel...
14933,6,0,6,0,1,A few elite Africans who converted to there Arab masters religion was part of it.
14934,3,0,3,0,1,to answer your questions  tj the police In Canada are very aggressive and very corrupt
14935,3,0,3,0,1,Of course republicans say that..which is not true.  Its rich Republicans dont care about protests.
14936,3,0,2,1,1,Some people who have color who have white women don't identify with the black community..
14937,3,0,3,0,1,He is a badass. Him with sheriff Grady Judd would be a serious law combo.
14938,3,0,3,0,1,Do u know what ur grandmother did in the military and in which time periof
14939,3,0,3,0,1,the little girl who says hello in the beginning sound like elmo SHES SO CUTE
14940,3,2,1,0,0,“My choice is to love.Me crying and sobbing because of how awesome that kid is
14941,3,0,3,0,1,Why doesn't anyone talk about many more WHITE people killed by police than BLACK people!!!
14942,3,0,2,1,1,Bruh they removed the statue of a slave owner. I’d hardly call that erasing history
14943,3,0,3,0,1,black people don't turn against their own race. that is why this video is implausible.
14944,3,1,2,0,1,@nothing not for my homosexuals though but for race is pretty good over there .
14945,3,1,2,0,1,i feel the girl in the with the short hair is guy who's with me
14946,3,0,3,0,1,The definition of racism is when one colour is portrayed as more superior than another
14947,3,0,3,0,1,I definitely like the officer he speaks the truth thank you sir for your service
14949,3,0,3,0,1,5 years later you say all lives matter and literally get shot in the head
14950,3,1,2,0,1,@Gio Gio Well to say they can't work... i wouldn't quite say that but yeah
14951,3,2,0,1,0,Check on why the Sheriff is out of his job. People died in his jail.
14952,3,0,3,0,1,Where can we donate to the legal fees of those who took it down ?
14953,3,0,3,0,1,damn this is a hard question... gonna have to think about this for a few
14954,3,0,3,0,1,OOMG OMG OMG IGUCHJFYUC CANTBREATHE DOCTOR WHO METAPHOR I LOST IT JHCYHNBNJHXCHSGDDGFJ IM SO HAPPY
